home_team,away_team,home_score,away_score,year,round,weekday,day,month,game_type,venue,attendance
Melbourne,St Kilda,103,90,2006,10,Sun,4,6,regular,MCG,41665
North Melbourne,Sydney,98,105,2006,10,Sun,4,6,regular,Manuka Oval,14922
Carlton,Port Adelaide,84,118,2006,10,Sun,4,6,regular,Etihad Stadium,18665
Geelong,Essendon,130,88,2006,11,Fri,9,6,regular,Etihad Stadium,43600
Brisbane,Adelaide,60,75,2006,11,Sat,10,6,regular,Gabba,27516
Richmond,North Melbourne,102,67,2006,11,Sat,10,6,regular,MCG,42841
Sydney,St Kilda,50,52,2006,11,Sat,10,6,regular,SCG,31146
Western Bulldogs,Fremantle,100,86,2006,11,Sun,11,6,regular,Etihad Stadium,23805
West Coast,Carlton,111,101,2006,11,Sun,11,6,regular,Patersons Stadium,40090
Port Adelaide,Hawthorn,145,49,2006,11,Sun,11,6,regular,AAMI Stadium,24511
Melbourne,Collingwood,141,94,2006,11,Mon,12,6,regular,MCG,78773
St Kilda,Adelaide,60,123,2006,12,Fri,16,6,regular,Etihad Stadium,34170
Fremantle,Geelong,52,118,2006,12,Sat,17,6,regular,Patersons Stadium,34236
Port Adelaide,West Coast,97,60,2006,12,Sat,17,6,regular,AAMI Stadium,28125
Brisbane,Western Bulldogs,103,145,2006,12,Sat,17,6,regular,Gabba,27745
Essendon,Melbourne,75,111,2006,12,Sun,18,6,regular,Etihad Stadium,35019
Hawthorn,Richmond,105,64,2006,12,Sun,18,6,regular,Aurora Stadium,20971
North Melbourne,Carlton,121,102,2006,12,Fri,23,6,regular,Etihad Stadium,34110
Sydney,Collingwood,82,95,2006,12,Sat,24,6,regular,ANZ Stadium,60307
North Melbourne,Essendon,96,89,2006,13,Fri,30,6,regular,Etihad Stadium,33747
Brisbane,Carlton,71,56,2006,13,Sat,1,7,regular,Gabba,29516
St Kilda,Hawthorn,125,55,2006,13,Sat,1,7,regular,Etihad Stadium,33869
Melbourne,Port Adelaide,120,82,2006,13,Sat,1,7,regular,MCG,24283
Sydney,Fremantle,91,58,2006,13,Sat,1,7,regular,SCG,24114
West Coast,Western Bulldogs,64,73,2006,13,Sun,2,7,regular,Patersons Stadium,40375
Adelaide,Geelong,147,55,2006,13,Sun,2,7,regular,AAMI Stadium,41752
Richmond,Collingwood,92,45,2006,13,Sun,2,7,regular,MCG,63016
Fremantle,Essendon,125,88,2006,14,Fri,7,7,regular,Patersons Stadium,34608
Port Adelaide,Richmond,54,92,2006,14,Sat,8,7,regular,AAMI Stadium,25067
Melbourne,Brisbane,98,90,2006,14,Sat,8,7,regular,Gabba,25541
Hawthorn,West Coast,104,114,2006,14,Sat,8,7,regular,MCG,21989
Carlton,Geelong,77,142,2006,14,Sat,8,7,regular,Etihad Stadium,32096
Western Bulldogs,North Melbourne,82,94,2006,14,Sun,9,7,regular,MCG,28173
Sydney,Adelaide,62,101,2006,14,Sun,9,7,regular,SCG,36104
St Kilda,Collingwood,122,63,2006,14,Sun,9,7,regular,Etihad Stadium,48564
Richmond,Melbourne,52,70,2006,15,Fri,14,7,regular,MCG,60086
Adelaide,Hawthorn,109,73,2006,15,Sat,15,7,regular,AAMI Stadium,37446
Essendon,St Kilda,71,74,2006,15,Sat,15,7,regular,MCG,33082
North Melbourne,Brisbane,84,85,2006,15,Sat,15,7,regular,Etihad Stadium,22947
West Coast,Sydney,67,65,2006,15,Sat,15,7,regular,Patersons Stadium,40688
Carlton,Western Bulldogs,80,110,2006,15,Sun,16,7,regular,Etihad Stadium,26418
Collingwood,Fremantle,104,119,2006,15,Sun,16,7,regular,MCG,30373
Geelong,Port Adelaide,68,58,2006,15,Sun,16,7,regular,Skilled Stadium,19149
Adelaide,North Melbourne,124,52,2006,16,Fri,21,7,regular,AAMI Stadium,47487
Brisbane,Hawthorn,84,74,2006,16,Sat,22,7,regular,Gabba,26738
Collingwood,West Coast,127,90,2006,16,Sat,22,7,regular,Etihad Stadium,38777
Essendon,Carlton,105,105,2006,16,Sat,22,7,regular,MCG,49181
Sydney,Richmond,101,53,2006,16,Sat,22,7,regular,SCG,28371
St Kilda,Port Adelaide,64,60,2006,16,Sun,23,7,regular,Aurora Stadium,16588
Fremantle,Melbourne,96,67,2006,16,Sun,23,7,regular,Patersons Stadium,36244
Geelong,Western Bulldogs,90,89,2006,16,Sun,23,7,regular,Etihad Stadium,39417
Collingwood,Hawthorn,113,68,2006,17,Fri,28,7,regular,MCG,54306
West Coast,Adelaide,165,83,2006,17,Sat,29,7,regular,Patersons Stadium,40380
Essendon,Brisbane,160,123,2006,17,Sat,29,7,regular,Etihad Stadium,32761
St Kilda,Richmond,174,71,2006,17,Sat,29,7,regular,MCG,43250
Port Adelaide,Sydney,50,77,2006,17,Sat,29,7,regular,AAMI Stadium,23183
Melbourne,Western Bulldogs,119,68,2006,17,Sun,30,7,regular,MCG,36466
North Melbourne,Geelong,90,60,2006,17,Sun,30,7,regular,Manuka Oval,9561
Carlton,Fremantle,89,107,2006,17,Sun,30,7,regular,Etihad Stadium,17518
St Kilda,West Coast,59,98,2006,18,Fri,4,8,regular,Etihad Stadium,40177
Richmond,Western Bulldogs,78,100,2006,18,Sat,5,8,regular,MCG,36339
Adelaide,Collingwood,58,54,2006,18,Sat,5,8,regular,AAMI Stadium,45658
Carlton,Melbourne,80,73,2006,18,Sat,5,8,regular,Etihad Stadium,24113
Sydney,Essendon,116,73,2006,18,Sat,5,8,regular,SCG,25465
Fremantle,Hawthorn,104,51,2006,18,Sun,6,8,regular,Patersons Stadium,35017
North Melbourne,Port Adelaide,84,65,2006,18,Sun,6,8,regular,Etihad Stadium,14815
Brisbane,Geelong,87,104,2006,18,Sun,6,8,regular,Gabba,28055
Essendon,Collingwood,74,61,2006,19,Fri,11,8,regular,MCG,62940
Richmond,Brisbane,142,60,2006,19,Sat,12,8,regular,Etihad Stadium,27211
West Coast,North Melbourne,107,81,2006,19,Sat,12,8,regular,Patersons Stadium,40067
Melbourne,Sydney,63,95,2006,19,Sat,12,8,regular,MCG,43794
Western Bulldogs,Port Adelaide,91,105,2006,19,Sat,12,8,regular,TIO Stadium,14100
Adelaide,Fremantle,80,95,2006,19,Sun,13,8,regular,AAMI Stadium,43127
Hawthorn,Carlton,113,90,2006,19,Sun,13,8,regular,MCG,36817
Geelong,St Kilda,80,103,2006,19,Sun,13,8,regular,Etihad Stadium,40986
Port Adelaide,Collingwood,87,89,2006,20,Fri,18,8,regular,AAMI Stadium,30281
Fremantle,St Kilda,114,56,2006,20,Sat,19,8,regular,Patersons Stadium,39069
Geelong,Sydney,90,63,2006,20,Sat,19,8,regular,Skilled Stadium,21775
Western Bulldogs,Adelaide,105,98,2006,20,Sat,19,8,regular,MCG,29988
Essendon,Hawthorn,106,124,2006,20,Sat,19,8,regular,Etihad Stadium,44275
Brisbane,West Coast,52,114,2006,20,Sun,20,8,regular,Gabba,23764
North Melbourne,Melbourne,82,132,2006,20,Sun,20,8,regular,MCG,29457
Carlton,Richmond,95,140,2006,20,Sun,20,8,regular,Etihad Stadium,37094
Western Bulldogs,St Kilda,92,142,2006,21,Fri,25,8,regular,Etihad Stadium,47120
Hawthorn,North Melbourne,58,36,2006,21,Sat,26,8,regular,Aurora Stadium,18836
Geelong,Melbourne,94,94,2006,21,Sat,26,8,regular,Skilled Stadium,23068
Richmond,Essendon,129,113,2006,21,Sat,26,8,regular,MCG,48710
Sydney,Brisbane,97,40,2006,21,Sat,26,8,regular,ANZ Stadium,37659
Port Adelaide,Adelaide,95,81,2006,21,Sun,27,8,regular,AAMI Stadium,41549
Collingwood,Carlton,156,112,2006,21,Sun,27,8,regular,MCG,57719
West Coast,Fremantle,61,118,2006,21,Sun,27,8,regular,Patersons Stadium,43527
Western Bulldogs,Essendon,147,125,2006,22,Fri,1,9,regular,Etihad Stadium,42956
Brisbane,St Kilda,57,108,2006,22,Sat,2,9,regular,Gabba,27101
Fremantle,Port Adelaide,151,72,2006,22,Sat,2,9,regular,Patersons Stadium,41121
Adelaide,Melbourne,152,94,2006,22,Sat,2,9,regular,AAMI Stadium,41364
Richmond,West Coast,85,173,2006,22,Sat,2,9,regular,MCG,35016
Sydney,Carlton,136,44,2006,22,Sun,3,9,regular,SCG,33943
Collingwood,North Melbourne,139,71,2006,22,Sun,3,9,regular,MCG,49040
Hawthorn,Geelong,133,72,2006,22,Sun,3,9,regular,Etihad Stadium,28188
St Kilda,Melbourne,72,90,2006,23,Fri,8,9,finals,MCG,67528
Adelaide,Fremantle,76,46,2006,23,Sat,9,9,finals,AAMI Stadium,42208
West Coast,Sydney,84,85,2006,23,Sat,9,9,finals,Patersons Stadium,43116
Collingwood,Western Bulldogs,80,121,2006,23,Sun,10,9,finals,MCG,84284
Fremantle,Melbourne,102,74,2006,23,Fri,15,9,finals,Patersons Stadium,42505
West Coast,Western Bulldogs,113,39,2006,23,Sat,16,9,finals,Patersons Stadium,43219
Sydney,Fremantle,127,92,2006,23,Fri,22,9,finals,ANZ Stadium,61373
Adelaide,West Coast,75,85,2006,23,Sat,23,9,finals,AAMI Stadium,50514
Sydney,West Coast,84,85,2006,23,Sat,30,9,finals,MCG,97431
Melbourne,St Kilda,62,93,2007,1,Fri,30,3,regular,MCG,49490
North Melbourne,Collingwood,79,82,2007,1,Sat,31,3,regular,MCG,42402
Fremantle,Port Adelaide,105,121,2007,1,Sat,31,3,regular,Patersons Stadium,37425
Sydney,West Coast,73,74,2007,1,Sat,31,3,regular,ANZ Stadium,62586
Brisbane,Hawthorn,69,44,2007,1,Sat,31,3,regular,Gabba,27104
Adelaide,Essendon,74,105,2007,1,Sun,1,4,regular,AAMI Stadium,43064
Western Bulldogs,Geelong,113,93,2007,1,Sun,1,4,regular,Etihad Stadium,42626
Carlton,Richmond,115,98,2007,1,Sun,1,4,regular,MCG,59847
Brisbane,St Kilda,102,50,2007,2,Thu,5,4,regular,Gabba,28266
Richmond,Sydney,72,88,2007,2,Sat,7,4,regular,MCG,37985
Geelong,Carlton,162,84,2007,2,Sat,7,4,regular,Etihad Stadium,41113
West Coast,Collingwood,87,75,2007,2,Sat,7,4,regular,Patersons Stadium,40413
Port Adelaide,North Melbourne,122,104,2007,2,Sun,8,4,regular,AAMI Stadium,25054
Essendon,Fremantle,122,112,2007,2,Sun,8,4,regular,Etihad Stadium,32623
Western Bulldogs,Adelaide,72,110,2007,2,Sun,8,4,regular,MCG,27199
Hawthorn,Melbourne,116,94,2007,2,Mon,9,4,regular,MCG,43197
Collingwood,Richmond,115,90,2007,3,Fri,13,4,regular,MCG,70569
Carlton,Essendon,125,122,2007,3,Sat,14,4,regular,MCG,64710
Port Adelaide,Adelaide,63,87,2007,3,Sat,14,4,regular,AAMI Stadium,36959
St Kilda,Western Bulldogs,116,66,2007,3,Sat,14,4,regular,Etihad Stadium,38474
Fremantle,West Coast,70,101,2007,3,Sat,14,4,regular,Patersons Stadium,42051
Sydney,Brisbane,96,69,2007,3,Sun,15,4,regular,SCG,24854
Melbourne,Geelong,57,109,2007,3,Sun,15,4,regular,MCG,38438
North Melbourne,Hawthorn,70,91,2007,3,Sun,15,4,regular,Etihad Stadium,28481
Richmond,Western Bulldogs,100,132,2007,4,Fri,20,4,regular,MCG,36821
St Kilda,Essendon,68,99,2007,4,Sat,21,4,regular,Etihad Stadium,47605
Collingwood,Port Adelaide,66,84,2007,4,Sat,21,4,regular,MCG,35355
North Melbourne,Brisbane,87,63,2007,4,Sat,21,4,regular,Gold Coast Stadium,11133
Adelaide,Sydney,61,44,2007,4,Sat,21,4,regular,AAMI Stadium,43752
Hawthorn,Geelong,76,72,2007,4,Sun,22,4,regular,Aurora Stadium,17120
Melbourne,Fremantle,92,137,2007,4,Sun,22,4,regular,MCG,16654
West Coast,Carlton,100,39,2007,4,Sun,22,4,regular,Patersons Stadium,41016
Essendon,Collingwood,79,95,2007,5,Wed,25,4,regular,MCG,90508
Port Adelaide,St Kilda,96,43,2007,5,Fri,27,4,regular,AAMI Stadium,24438
Richmond,West Coast,76,99,2007,5,Sat,28,4,regular,MCG,27326
Carlton,Brisbane,124,136,2007,5,Sat,28,4,regular,Etihad Stadium,33598
Sydney,Melbourne,109,60,2007,5,Sat,28,4,regular,SCG,23354
Hawthorn,Western Bulldogs,93,110,2007,5,Sun,29,4,regular,MCG,31982
Geelong,North Melbourne,102,118,2007,5,Sun,29,4,regular,Skilled Stadium,21468
Fremantle,Adelaide,58,57,2007,5,Sun,29,4,regular,Patersons Stadium,37172
St Kilda,Carlton,125,82,2007,6,Fri,4,5,regular,Etihad Stadium,45513
Essendon,Hawthorn,96,131,2007,6,Sat,5,5,regular,MCG,52047
West Coast,Western Bulldogs,77,62,2007,6,Sat,5,5,regular,Patersons Stadium,40668
North Melbourne,Sydney,111,95,2007,6,Sat,5,5,regular,Etihad Stadium,27045
Adelaide,Collingwood,62,86,2007,6,Sat,5,5,regular,AAMI Stadium,43915
Brisbane,Fremantle,120,75,2007,6,Sun,6,5,regular,Gabba,27175
Melbourne,Port Adelaide,71,76,2007,6,Sun,6,5,regular,MCG,16266
Richmond,Geelong,65,222,2007,6,Sun,6,5,regular,Etihad Stadium,34584
North Melbourne,Essendon,117,95,2007,7,Fri,11,5,regular,Etihad Stadium,42730
Collingwood,Carlton,119,95,2007,7,Sat,12,5,regular,MCG,77321
Port Adelaide,Richmond,115,75,2007,7,Sat,12,5,regular,AAMI Stadium,26232
St Kilda,Sydney,97,71,2007,7,Sat,12,5,regular,Etihad Stadium,37816
Brisbane,Adelaide,69,100,2007,7,Sat,12,5,regular,Gabba,26978
Geelong,West Coast,109,70,2007,7,Sun,13,5,regular,Skilled Stadium,22014
Western Bulldogs,Melbourne,112,106,2007,7,Sun,13,5,regular,Etihad Stadium,24584
Fremantle,Hawthorn,96,80,2007,7,Sun,13,5,regular,Patersons Stadium,36481
Adelaide,Richmond,99,90,2007,8,Fri,18,5,regular,AAMI Stadium,40742
Geelong,Fremantle,94,69,2007,8,Sat,19,5,regular,Skilled Stadium,20435
Essendon,Brisbane,127,63,2007,8,Sat,19,5,regular,Etihad Stadium,35034
North Melbourne,Carlton,147,130,2007,8,Sat,19,5,regular,Gold Coast Stadium,11647
Hawthorn,St Kilda,72,44,2007,8,Sat,19,5,regular,MCG,36069
Sydney,Port Adelaide,118,87,2007,8,Sun,20,5,regular,SCG,25423
Western Bulldogs,Collingwood,135,102,2007,8,Sun,20,5,regular,Etihad Stadium,46990
West Coast,Melbourne,137,60,2007,8,Sun,20,5,regular,Patersons Stadium,40068
Fremantle,St Kilda,101,55,2007,9,Fri,25,5,regular,Patersons Stadium,39034
Carlton,Adelaide,86,105,2007,9,Sat,26,5,regular,Etihad Stadium,27504
Hawthorn,West Coast,99,64,2007,9,Sat,26,5,regular,Aurora Stadium,18112
Brisbane,Collingwood,87,120,2007,9,Sat,26,5,regular,Gabba,32225
Richmond,Essendon,84,92,2007,9,Sat,26,5,regular,MCG,61837
Western Bulldogs,Sydney,57,100,2007,9,Sun,27,5,regular,Manuka Oval,14517
Melbourne,North Melbourne,78,79,2007,9,Sun,27,5,regular,MCG,30662
Port Adelaide,Geelong,60,116,2007,9,Sun,27,5,regular,AAMI Stadium,26465
Collingwood,Fremantle,103,94,2007,10,Fri,1,6,regular,MCG,44480
Melbourne,Adelaide,89,72,2007,10,Sat,2,6,regular,MCG,23657
West Coast,North Melbourne,121,55,2007,10,Sat,2,6,regular,Patersons Stadium,40751
Richmond,Brisbane,73,73,2007,10,Sat,2,6,regular,Etihad Stadium,28093
Sydney,Essendon,73,74,2007,10,Sat,2,6,regular,SCG,26647
Port Adelaide,Hawthorn,75,109,2007,10,Sun,3,6,regular,AAMI Stadium,23945
Carlton,Western Bulldogs,138,128,2007,10,Sun,3,6,regular,MCG,37535
St Kilda,Geelong,65,125,2007,10,Sun,3,6,regular,Etihad Stadium,42188
Essendon,West Coast,95,94,2007,11,Fri,8,6,regular,Etihad Stadium,48913
Hawthorn,Sydney,66,75,2007,11,Sat,9,6,regular,MCG,48398
Brisbane,Western Bulldogs,72,95,2007,11,Sat,9,6,regular,Gabba,29873
Carlton,Port Adelaide,141,102,2007,11,Sat,9,6,regular,Etihad Stadium,29678
Adelaide,Geelong,62,69,2007,11,Sun,10,6,regular,AAMI Stadium,43108
St Kilda,North Melbourne,58,80,2007,11,Sun,10,6,regular,Etihad Stadium,34569
Fremantle,Richmond,123,102,2007,11,Sun,10,6,regular,Patersons Stadium,37177
Melbourne,Collingwood,94,81,2007,11,Mon,11,6,regular,MCG,70660
Carlton,Hawthorn,80,180,2007,12,Fri,15,6,regular,Etihad Stadium,53459
North Melbourne,Adelaide,54,100,2007,12,Sat,16,6,regular,Gold Coast Stadium,11178
Western Bulldogs,Fremantle,141,115,2007,12,Sat,16,6,regular,TIO Stadium,11449
Geelong,Brisbane,85,35,2007,12,Sun,17,6,regular,Skilled Stadium,21212
Port Adelaide,Essendon,126,95,2007,12,Sun,17,6,regular,AAMI Stadium,25242
Richmond,Melbourne,124,75,2007,12,Fri,22,6,regular,MCG,46161
Sydney,Collingwood,57,76,2007,12,Sat,23,6,regular,ANZ Stadium,64222
West Coast,St Kilda,76,99,2007,12,Sun,24,6,regular,Patersons Stadium,39401
Essendon,Melbourne,125,123,2007,13,Fri,29,6,regular,Etihad Stadium,47552
Geelong,Sydney,87,69,2007,13,Sat,30,6,regular,Skilled Stadium,23040
Fremantle,Carlton,173,96,2007,13,Sat,30,6,regular,Patersons Stadium,36307
Brisbane,Port Adelaide,105,112,2007,13,Sat,30,6,regular,Gabba,22124
St Kilda,Richmond,117,100,2007,13,Sat,30,6,regular,Etihad Stadium,38689
Adelaide,West Coast,74,95,2007,13,Sun,1,7,regular,AAMI Stadium,42127
North Melbourne,Western Bulldogs,111,85,2007,13,Sun,1,7,regular,MCG,39433
Collingwood,Hawthorn,87,95,2007,13,Sun,1,7,regular,Etihad Stadium,50248
Essendon,Geelong,83,133,2007,14,Fri,6,7,regular,Etihad Stadium,51156
Western Bulldogs,Port Adelaide,133,113,2007,14,Sat,7,7,regular,Etihad Stadium,22691
Collingwood,St Kilda,89,80,2007,14,Sat,7,7,regular,MCG,57247
West Coast,Brisbane,64,91,2007,14,Sat,7,7,regular,Patersons Stadium,40763
Adelaide,Hawthorn,102,31,2007,14,Sat,7,7,regular,AAMI Stadium,34733
Sydney,Fremantle,89,61,2007,14,Sun,8,7,regular,SCG,25943
Carlton,Melbourne,101,124,2007,14,Sun,8,7,regular,MCG,33085
Richmond,North Melbourne,79,104,2007,14,Sun,8,7,regular,Etihad Stadium,33583
St Kilda,Adelaide,82,80,2007,15,Fri,13,7,regular,Etihad Stadium,32210
Geelong,Collingwood,80,64,2007,15,Sat,14,7,regular,MCG,85497
Port Adelaide,West Coast,153,62,2007,15,Sat,14,7,regular,AAMI Stadium,27879
Melbourne,Brisbane,82,126,2007,15,Sat,14,7,regular,Gabba,22708
Essendon,Western Bulldogs,98,131,2007,15,Sat,14,7,regular,Etihad Stadium,45283
Sydney,Carlton,162,100,2007,15,Sun,15,7,regular,SCG,24858
Hawthorn,Richmond,129,76,2007,15,Sun,15,7,regular,MCG,41770
Fremantle,North Melbourne,78,82,2007,15,Sun,15,7,regular,Patersons Stadium,37002
Geelong,Western Bulldogs,138,63,2007,16,Fri,20,7,regular,Etihad Stadium,44688
Collingwood,Essendon,122,93,2007,16,Sat,21,7,regular,MCG,65531
Adelaide,Fremantle,101,126,2007,16,Sat,21,7,regular,AAMI Stadium,40190
St Kilda,Hawthorn,95,78,2007,16,Sat,21,7,regular,Etihad Stadium,37847
West Coast,Sydney,112,100,2007,16,Sat,21,7,regular,Patersons Stadium,40014
Brisbane,Carlton,163,46,2007,16,Sun,22,7,regular,Gabba,27163
Richmond,Port Adelaide,100,155,2007,16,Sun,22,7,regular,MCG,22395
North Melbourne,Melbourne,126,62,2007,16,Sun,22,7,regular,Etihad Stadium,20187
Western Bulldogs,West Coast,71,158,2007,17,Fri,27,7,regular,Etihad Stadium,30900
Carlton,St Kilda,101,111,2007,17,Sat,28,7,regular,Etihad Stadium,32327
Fremantle,Geelong,72,140,2007,17,Sat,28,7,regular,Patersons Stadium,36741
Collingwood,Brisbane,56,149,2007,17,Sat,28,7,regular,MCG,45096
Sydney,Richmond,138,72,2007,17,Sat,28,7,regular,SCG,23199
Hawthorn,North Melbourne,71,108,2007,17,Sun,29,7,regular,Aurora Stadium,19114
Essendon,Adelaide,117,105,2007,17,Sun,29,7,regular,Etihad Stadium,35010
Port Adelaide,Melbourne,163,74,2007,17,Sun,29,7,regular,AAMI Stadium,23485
Western Bulldogs,St Kilda,85,85,2007,18,Fri,3,8,regular,Etihad Stadium,33600
Geelong,Richmond,139,69,2007,18,Sat,4,8,regular,Skilled Stadium,21951
Carlton,Collingwood,96,120,2007,18,Sat,4,8,regular,MCG,56341
Brisbane,North Melbourne,77,40,2007,18,Sat,4,8,regular,Gabba,29233
Adelaide,Port Adelaide,73,65,2007,18,Sat,4,8,regular,AAMI Stadium,42335
Melbourne,Sydney,64,112,2007,18,Sun,5,8,regular,Manuka Oval,11266
Hawthorn,Essendon,119,56,2007,18,Sun,5,8,regular,MCG,55019
West Coast,Fremantle,97,124,2007,18,Sun,5,8,regular,Patersons Stadium,43096
Richmond,Collingwood,116,96,2007,19,Fri,10,8,regular,MCG,49550
Hawthorn,Brisbane,115,91,2007,19,Sat,11,8,regular,MCG,39007
Port Adelaide,Carlton,116,93,2007,19,Sat,11,8,regular,AAMI Stadium,27603
Melbourne,Western Bulldogs,129,87,2007,19,Sat,11,8,regular,Etihad Stadium,18946
Sydney,St Kilda,82,65,2007,19,Sat,11,8,regular,ANZ Stadium,63369
North Melbourne,West Coast,102,119,2007,19,Sun,12,8,regular,Etihad Stadium,26113
Geelong,Adelaide,103,70,2007,19,Sun,12,8,regular,Skilled Stadium,21267
Fremantle,Essendon,140,77,2007,19,Sun,12,8,regular,Patersons Stadium,38274
Collingwood,Melbourne,81,70,2007,20,Fri,17,8,regular,MCG,46277
Essendon,Carlton,118,108,2007,20,Sat,18,8,regular,MCG,48638
St Kilda,Fremantle,126,96,2007,20,Sat,18,8,regular,Etihad Stadium,24041
Brisbane,Sydney,63,63,2007,20,Sat,18,8,regular,Gabba,33077
West Coast,Richmond,117,86,2007,20,Sat,18,8,regular,Patersons Stadium,39752
Hawthorn,Port Adelaide,82,87,2007,20,Sun,19,8,regular,Aurora Stadium,15264
North Melbourne,Geelong,91,118,2007,20,Sun,19,8,regular,Etihad Stadium,48501
Adelaide,Western Bulldogs,107,73,2007,20,Sun,19,8,regular,AAMI Stadium,41437
St Kilda,West Coast,98,106,2007,21,Fri,24,8,regular,Etihad Stadium,38183
Carlton,North Melbourne,79,161,2007,21,Sat,25,8,regular,Etihad Stadium,29334
Fremantle,Melbourne,144,85,2007,21,Sat,25,8,regular,Patersons Stadium,34549
Collingwood,Sydney,101,76,2007,21,Sat,25,8,regular,MCG,63842
Adelaide,Brisbane,86,60,2007,21,Sat,25,8,regular,AAMI Stadium,46507
Western Bulldogs,Hawthorn,67,151,2007,21,Sun,26,8,regular,Etihad Stadium,32734
Geelong,Port Adelaide,101,106,2007,21,Sun,26,8,regular,Skilled Stadium,24331
Essendon,Richmond,92,119,2007,21,Sun,26,8,regular,MCG,88468
Collingwood,Adelaide,75,94,2007,22,Fri,31,8,regular,Etihad Stadium,47915
Richmond,St Kilda,92,102,2007,22,Sat,1,9,regular,MCG,42472
West Coast,Essendon,132,124,2007,22,Sat,1,9,regular,Patersons Stadium,42761
Brisbane,Geelong,103,145,2007,22,Sat,1,9,regular,Gabba,34107
Port Adelaide,Fremantle,117,85,2007,22,Sat,1,9,regular,AAMI Stadium,39270
Sydney,Hawthorn,141,69,2007,22,Sun,2,9,regular,SCG,27498
Western Bulldogs,North Melbourne,93,157,2007,22,Sun,2,9,regular,Etihad Stadium,29261
Melbourne,Carlton,139,108,2007,22,Sun,2,9,regular,MCG,26156
Port Adelaide,West Coast,68,65,2007,23,Fri,7,9,finals,AAMI Stadium,37750
Hawthorn,Adelaide,105,102,2007,23,Sat,8,9,finals,Etihad Stadium,36534
Collingwood,Sydney,125,87,2007,23,Sat,8,9,finals,MCG,64645
Geelong,North Melbourne,156,50,2007,23,Sun,9,9,finals,MCG,77630
West Coast,Collingwood,74,93,2007,23,Fri,14,9,finals,Patersons Stadium,43627
North Melbourne,Hawthorn,93,60,2007,23,Sat,15,9,finals,MCG,74981
Geelong,Collingwood,92,87,2007,23,Fri,21,9,finals,MCG,98002
Port Adelaide,North Melbourne,133,46,2007,23,Sat,22,9,finals,AAMI Stadium,44953
Geelong,Port Adelaide,163,44,2007,23,Sat,29,9,finals,MCG,97302
Carlton,Richmond,79,109,2008,1,Thu,20,3,regular,MCG,72552
Port Adelaide,Geelong,96,105,2008,1,Thu,20,3,regular,AAMI Stadium,28206
Collingwood,Fremantle,111,85,2008,1,Sat,22,3,regular,MCG,45383
West Coast,Brisbane,92,76,2008,1,Sat,22,3,regular,Patersons Stadium,39591
St Kilda,Sydney,51,49,2008,1,Sat,22,3,regular,Etihad Stadium,36614
Western Bulldogs,Adelaide,126,123,2008,1,Sun,23,3,regular,Etihad Stadium,24835
Hawthorn,Melbourne,154,50,2008,1,Sun,23,3,regular,MCG,40141
North Melbourne,Essendon,67,122,2008,1,Mon,24,3,regular,Etihad Stadium,48100
Brisbane,Collingwood,96,94,2008,2,Fri,28,3,regular,Gabba,33867
Melbourne,Western Bulldogs,66,161,2008,2,Sat,29,3,regular,MCG,27821
Adelaide,West Coast,133,57,2008,2,Sat,29,3,regular,AAMI Stadium,38162
Fremantle,Hawthorn,97,112,2008,2,Sat,29,3,regular,Patersons Stadium,38022
St Kilda,Carlton,125,85,2008,2,Sat,29,3,regular,Etihad Stadium,43396
Sydney,Port Adelaide,146,78,2008,2,Sun,30,3,regular,SCG,24761
Geelong,Essendon,150,51,2008,2,Sun,30,3,regular,Etihad Stadium,50636
Richmond,North Melbourne,86,127,2008,2,Sun,30,3,regular,MCG,39292
Western Bulldogs,St Kilda,125,87,2008,3,Fri,4,4,regular,Etihad Stadium,38667
North Melbourne,Hawthorn,86,102,2008,3,Sat,5,4,regular,Etihad Stadium,39816
West Coast,Fremantle,73,87,2008,3,Sat,5,4,regular,Patersons Stadium,39027
Brisbane,Sydney,71,88,2008,3,Sat,5,4,regular,Gabba,29061
Essendon,Carlton,150,134,2008,3,Sat,5,4,regular,MCG,64388
Geelong,Melbourne,112,82,2008,3,Sun,6,4,regular,Skilled Stadium,23969
Richmond,Collingwood,78,122,2008,3,Sun,6,4,regular,MCG,70802
Adelaide,Port Adelaide,85,79,2008,3,Sun,6,4,regular,AAMI Stadium,45524
Essendon,Western Bulldogs,98,128,2008,4,Fri,11,4,regular,Etihad Stadium,47641
St Kilda,Geelong,94,136,2008,4,Sat,12,4,regular,Etihad Stadium,44368
North Melbourne,Melbourne,127,79,2008,4,Sat,12,4,regular,Gold Coast Stadium,23427
Port Adelaide,Brisbane,104,124,2008,4,Sat,12,4,regular,AAMI Stadium,25205
Sydney,West Coast,107,45,2008,4,Sat,12,4,regular,ANZ Stadium,44235
Hawthorn,Adelaide,114,70,2008,4,Sun,13,4,regular,Aurora Stadium,15124
